@relation highdim-proclus-generator
@attribute att-1 numeric
@attribute att-2 numeric
@attribute att-3 numeric
@attribute att-4 numeric
@attribute class {-1.0,1.0,2.0,3.0}
@data
73.811433385,83.3877375662,23.8126626587,2.22152109282,2.0
44.842882012,103.138233869,46.0679241135,93.4101306625,1.0
75.7329322432,99.4298653493,47.6787556775,93.1269547701,1.0
16.7588951127,94.2441752531,50.4288240743,93.242262136,1.0
35.3054697069,32.6254689065,56.7404968343,73.6593945114,3.0
74.8372980994,86.9397846944,23.7209671556,67.5321725338,2.0
70.6785460208,82.632355558,20.603938054,62.6358003594,2.0
36.7865093555,50.3120147167,13.2392480506,79.1980700533,3.0
15.5539288773,99.8075972724,46.3825617871,94.7922528777,1.0
33.5046555658,4.53138864584,52.5123809316,74.9532778512,3.0
71.2840987272,88.7783449905,23.9374240039,17.7097543195,2.0
37.9315106212,21.2079263862,17.8351329781,81.2126216241,3.0
0.711585695047,102.894944203,46.132100147,93.7346374842,1.0
77.5603126481,93.0457744974,22.6040967804,49.3669223558,2.0
35.0104529538,57.3327390588,29.8151855442,72.4128605383,3.0
34.0449464861,50.8132703807,51.4203014948,77.6000583744,3.0
38.3048533911,30.7218184379,96.8129460775,79.5972389589,3.0
72.0139220608,84.8371929594,21.4429866724,70.104466769,2.0
49.197988506,93.6726955456,46.6065737507,94.4376073258,1.0
24.2302550441,103.100480344,45.3172306733,97.9606324831,1.0
39.7621216967,20.044514165,56.5559646215,80.077088217,3.0
36.1484618463,54.4279339753,62.3018171686,83.2132550308,3.0
27.3939827134,97.1970916522,48.8065239944,95.4879123317,1.0
71.9553184496,83.6909894364,27.7295961056,19.7526192347,2.0
79.9570914546,87.6088598209,22.2830388034,97.1030125093,2.0
38.6296108966,6.52698882234,61.6502527905,74.0383740091,3.0
69.8301786251,98.7930647134,47.9162179235,92.949345293,1.0
72.2560031132,84.4171257211,26.0265238077,67.2436137413,2.0
80.8467142335,83.3278770009,24.3462187136,22.9041303864,2.0
33.5473653908,5.35051688889,46.870800893,77.7072773567,3.0
37.0336960899,99.5007738815,45.0447587448,88.1845373132,1.0
89.2865883368,96.2681587301,49.6142730325,96.0249000932,1.0
75.5480898088,86.5165107485,17.4818993188,89.1708214561,2.0
77.8017850552,81.7947651681,24.7938113876,63.1182145652,2.0
72.8290474535,86.6050749608,24.5015529747,19.4151652621,2.0
87.2163996369,99.7261301663,45.4842799878,94.1328112194,1.0
78.0555405166,83.9719555025,21.2553993929,97.268306949,2.0
12.2650419241,100.422831928,51.1187672129,94.0652834605,1.0
11.6943396766,99.9952551081,50.2355118954,93.0822453888,1.0
26.6128408955,13.1107471346,84.7364475337,42.8350579215,-1.0
5.56462723836,100.317618902,49.5259261976,92.2754297018,1.0
32.8223755048,22.1488023998,20.1921985274,76.9046214251,3.0
37.1928747873,56.3630980603,51.2796349505,80.2423014404,3.0
71.6050581209,87.5125609552,23.4887648172,48.4453199821,2.0
41.4288373811,41.1697200943,73.7184644645,77.368822336,3.0
38.5218075856,83.0286689213,21.8473453502,79.5777839951,3.0
38.5703413851,95.947370015,17.6001829177,79.2013119261,3.0
78.5351924645,78.227600697,24.8445890599,96.8168559548,2.0
68.9349256586,78.2227841384,19.4564793678,60.2923703005,2.0
77.1791211026,84.4920677372,22.3877148165,75.0929906978,2.0
79.7438420672,95.5654820105,45.7543093289,90.4103359168,1.0
69.5264955861,97.4421105239,45.2763415467,94.3383381761,1.0
64.4645063887,84.5430370995,28.8317169259,40.4003106833,2.0
38.4481212369,39.2480819312,0.247647188024,80.6906239586,3.0
38.5371429567,101.579577513,51.2473972147,91.5730388387,1.0
0.20055430649,89.9021526629,51.495903127,97.8860847173,1.0
72.3225909906,81.3182864735,25.1132226301,85.2831643693,2.0
30.5571845491,92.5736698792,9.72185286618,72.6619874169,3.0
80.4333064764,86.9033035897,25.9659420579,76.2370973406,2.0
35.4289915945,78.6570064926,68.290441091,78.1263760231,3.0
77.1180424122,85.7348227082,22.8577663982,81.9153085717,2.0
36.3126612911,84.0577479397,31.2622609769,76.8234676308,3.0
38.9294918818,59.4758164891,20.7848726784,79.8597070858,3.0
34.2215272505,46.5301350193,5.15248848172,80.6344800411,3.0
99.4445192956,96.18849449,50.41325633,95.7010056399,1.0
0.867806573914,97.5223287577,52.0553307459,89.3152638935,1.0
84.369408345,99.7016044819,46.405594643,94.8672187881,1.0
79.4951180946,87.0511180015,24.3592061271,73.4644480638,2.0
99.8531738102,32.3578827361,66.2296642085,19.4060936616,-1.0
39.2178243262,49.9192101888,80.1215964652,78.7202742805,3.0
17.1310720417,98.8903696562,51.0572873361,92.0022841165,1.0
2.4341421724,103.570903783,47.9815915533,97.3678152983,1.0
8.10705132375,99.9784684793,52.2638479935,98.2485035508,1.0
94.3421221444,98.8927356326,47.9369143621,95.1359979918,1.0
69.6522013109,85.5586392824,26.4874550418,66.7793212914,2.0
69.4928451462,95.8075650052,47.4810794915,89.9929919918,1.0
74.1165544577,98.8056441645,46.3068310306,91.7668865588,1.0
2.9540417109,95.7534464319,47.1749462703,95.1589258609,1.0
76.0798286083,76.5158637842,22.1576182782,75.8707026002,2.0
11.4812926727,102.072718687,43.6565334109,92.7409632334,1.0
42.1637554053,82.2528414581,98.3083316483,73.9677565063,3.0
0.270670313958,101.649461887,48.3223335102,93.4794483487,1.0
13.3351538583,10.0495447546,33.4619314312,4.36541942233,-1.0
74.7990555577,77.9854694522,18.0387635425,49.0373282005,2.0
9.32838385714,107.407105048,46.4005561821,95.8981956199,1.0
36.5918077734,64.8478436315,57.9906555098,76.0775106113,3.0
7.91089818428,98.5118754542,49.3973112818,91.1958484722,1.0
93.1760525942,106.848316133,47.8416492198,97.3115895022,1.0
77.9135429774,78.8072226055,24.2882232836,22.5346214981,2.0
76.2487689534,83.3143832855,21.2305298629,78.4416669775,2.0
38.0977139357,54.929782294,17.5273346174,79.6267419231,3.0
71.6955845717,83.5226843322,25.8817650886,29.8555020777,2.0
78.4387081854,81.8317666108,22.7117470126,72.985836524,2.0
30.7514885785,96.5933688832,48.2125509795,96.8311183946,1.0
74.3993593558,80.0258848937,26.3601313863,50.9594372523,2.0
71.9866852125,84.0445566352,20.3753103987,32.5159991973,2.0
30.1802726407,98.2690175569,47.5631448395,95.1128010867,1.0
79.6395660598,79.2783289994,22.6098693889,43.6031639242,2.0
75.3215365777,89.7295871263,28.7086460924,66.9062921413,2.0
82.0919850976,80.8619963367,29.1119339689,63.6016594421,2.0
70.6170232116,84.6412254461,24.1978545161,42.132702774,2.0
34.5480217399,16.4493896274,84.2854226697,79.961365349,3.0
76.0439379043,80.9343375242,28.9051690513,45.4498803057,2.0
70.3221746648,89.6267093228,28.9986938404,11.9353657938,2.0
38.0239918433,34.9092527662,69.4879256422,80.523647884,3.0
79.4527546162,87.8994891292,23.7189545858,27.2962158058,2.0
72.2826612474,86.8305333661,24.2530205565,6.25950472964,2.0
38.1865471176,77.3927657585,13.5685114969,77.4861379769,3.0
71.0745717321,105.752953338,43.7936196512,93.8873436714,1.0
36.7656870267,55.4266526091,86.3530385307,78.218709477,3.0
73.2549232958,83.9047573837,20.0755768813,71.241986534,2.0
97.474952922,100.048083834,51.376796191,90.9012219079,1.0
38.3612856239,20.1856001333,38.6912445268,79.998785938,3.0
77.7772542923,79.4609637948,25.1043176888,68.5307997706,2.0
35.2172897506,20.2547380419,64.7913347331,74.5836334637,3.0
72.5053757178,81.9515435101,20.2296141562,56.2067592059,2.0
4.45919389642,98.2053065656,48.5196753749,89.0309870334,1.0
51.8755012346,99.8204421689,42.3290403756,88.8179924051,1.0
72.2339907877,80.6116730925,28.2050626129,28.2398019277,2.0
4.36351957732,99.0457276639,48.8135140239,95.7958170571,1.0
77.0350121743,100.233161783,47.2035345525,95.7503064961,1.0
68.7027723015,103.664348112,45.7842618782,93.8712790269,1.0
75.8000053078,85.4755336087,25.0821488625,27.4925101498,2.0
77.9473158776,82.7100735827,24.7208527053,95.7287304776,2.0
78.4713458577,84.1473613935,26.244142969,93.2202796857,2.0
76.265126655,100.809129474,50.9145413287,90.9033011297,1.0
76.9951841141,83.8501363922,24.3969678438,85.6730101853,2.0
77.5106567653,86.9469481367,22.5239002739,23.219012381,2.0
73.2997730278,87.2675612323,19.1096451915,2.89882242377,2.0
87.9553270528,99.4259992934,48.6028426926,93.6359436479,1.0
37.593143772,61.1307096043,80.1020356966,80.0947839842,3.0
92.1173837226,94.4131153856,48.167605976,93.6279513831,1.0
34.3533709702,94.3251008603,30.0074854131,75.3245564695,3.0
86.8187466858,99.5171150076,46.0203479668,96.7834314718,1.0
36.8470006753,62.6097812306,73.0179745073,82.4750561192,3.0
40.6879589518,96.8743803114,50.3069036211,94.5033295861,1.0
35.140224037,100.917880824,46.8568438144,95.3906332855,1.0
74.1165314407,86.0874049154,25.1902554598,99.7082296978,2.0
6.73288629401,103.176631192,47.9423359592,94.9882833515,1.0
10.3265921983,96.641253681,45.6599460698,91.0082272663,1.0
74.9810331476,85.5754138298,20.7299036793,84.2927181161,2.0
42.4069015235,81.2769400287,84.71982736,77.091614782,3.0
27.4592538376,48.2901782698,68.6225381802,20.7271035621,-1.0
63.6598935192,102.615954056,43.7567503997,92.6734344335,1.0
37.167311105,72.0891121791,87.5841104523,81.8929686273,3.0
24.1486371217,99.6079150933,45.4997321299,92.1248199323,1.0
72.1817730679,88.0369025516,26.6353976525,25.356354708,2.0
77.5478392935,83.921843842,24.855997779,15.1464338647,2.0
35.3065601621,15.3847600681,89.5729648192,94.1692881567,-1.0
35.2112853235,32.9846687247,40.943108301,80.3865967845,3.0
39.3487445428,59.8736299585,73.4653341928,76.3439690232,3.0
61.2107175868,101.419535363,44.8679621136,96.0319667338,1.0
76.2318754317,89.9948377796,21.6088899565,9.22688975455,2.0
76.7433790931,87.481621422,29.3062842431,92.0199918571,2.0
65.3192314234,96.983437328,51.2151085738,95.3938147178,1.0
29.9455150125,96.2902693218,44.9229947602,95.3208844785,1.0
63.5595702747,30.8445907295,4.09675674577,67.9948692918,-1.0
65.7801551688,102.052319443,49.8603564835,95.2367851458,1.0
36.7022940711,39.4947737591,19.8199614545,81.760911279,3.0
70.3439074156,86.2754668577,22.0121713389,46.8480574917,2.0
38.5493589347,61.5324347698,21.4700278131,79.201515983,3.0
76.4054727016,84.1893355836,23.582173936,70.9361453414,2.0
74.2121273965,86.7466570112,27.9539503172,14.7941083425,2.0
20.3441674212,103.931957506,46.0691486144,94.9418918289,1.0
46.1565431513,101.71111909,48.396021364,94.6977605395,1.0
38.9309425222,30.2467395614,83.1715322184,76.2619635162,3.0
35.3968604449,97.7609314549,49.450340451,95.774278709,1.0
70.7236546028,80.3154916879,24.7168733798,56.2499239948,2.0
40.4380146012,77.2514738782,77.981367001,76.8332488001,3.0
75.3145638472,78.2084278686,28.6540021456,91.2700984262,2.0
79.9762020429,88.2095864138,26.6387653447,63.3651242305,2.0
75.8422507222,86.0355561651,19.9048410325,49.8573597938,2.0
32.7507406723,99.0992543069,44.3529748627,94.4405276099,1.0
89.5890847956,103.783338168,52.1591297581,99.6055959956,1.0
16.658404032,95.7415099027,44.8845651244,89.4522019701,1.0
7.69779124208,97.5084481098,45.6541658072,89.8962990078,1.0
80.4240992844,78.0032845818,26.393654723,60.8773156736,2.0
77.4855119676,97.69020927,51.9698925142,95.9611388434,1.0
74.2436995224,85.2406808051,25.6583636315,15.2808096727,2.0
69.7365566511,80.3841146538,27.0399524379,42.9285038673,2.0
37.0534939897,20.6989419049,81.9697615133,78.2525938605,3.0
61.4964327667,75.2810670348,74.7303975424,89.2218096707,-1.0
10.7306231058,8.0832673683,22.5540331691,34.6443339788,-1.0
36.1735446449,22.2724918678,54.103047367,76.3994626442,3.0
65.7048109936,84.1765398117,24.8003618221,67.2447908192,2.0
52.1483006178,96.9423067503,49.719819525,95.9479910171,1.0
69.8061226965,81.4614916414,26.2205039656,87.3222552451,2.0
74.4204200203,80.2205929415,21.0299913582,62.0196106274,2.0
40.0133259121,83.8615978072,56.4964462163,76.5882829564,3.0
10.0826577638,101.058530363,40.2728478049,93.0004967536,1.0
39.850537352,91.6366413274,96.9604744984,80.4327304987,3.0
60.8785268139,0.104263380458,94.3755395338,27.7538914933,-1.0
75.7212441473,84.6344905083,27.4700085711,29.7329767848,2.0
45.5096323682,72.268362305,28.4038171213,46.3037672033,-1.0
73.8761260809,87.0769986097,20.1084539293,23.6612165274,2.0
40.6579550524,82.1170067466,45.4364091593,78.0239376551,3.0
77.983971083,99.1426912712,40.6683858971,96.5439134801,1.0
2.3136926759,99.9383826139,48.4343643179,96.6773622611,1.0
25.9230913827,101.297398949,46.4060993095,96.6575819109,1.0
36.8926880254,45.4247216879,4.83041052591,75.1366571679,3.0
78.3801767076,88.5826437396,25.135322409,89.8391652013,2.0
40.6546576722,32.2607962568,0.208300929745,75.5231839429,3.0
72.4098506084,86.1134400619,23.807246518,32.2002879662,2.0
0.50855926429,69.8427205652,14.139652755,89.27402955,-1.0
79.1995184118,83.7138541588,24.3923151146,18.6130246782,2.0
40.8093567482,1.6643805455,16.4107973977,73.4251066639,3.0
35.6312269656,35.0715796119,81.8025158773,77.6280212699,3.0
36.9942862275,97.8746557908,86.5538838902,77.7223040503,3.0
84.4695677786,99.2400291281,47.6830400368,92.5789209708,1.0
38.3932196782,37.1720002996,67.7122467483,78.2718027551,3.0
82.0690090876,100.640667494,44.7463016278,93.5930828996,1.0
2.54765357425,98.7665903969,45.0224387293,93.6978936981,1.0
40.7055308997,98.4535131664,46.8782931727,94.5430769303,1.0
71.4728478591,83.4931241968,25.0266294323,96.0601744662,2.0
91.1709338433,95.8151575461,44.274154135,92.7629914192,1.0
34.6728123183,27.0132923993,1.75780971697,71.3339420932,3.0
95.9442121058,99.8565120751,47.0244271991,92.9448080755,1.0
33.8099497248,55.3475299803,92.73793688,76.0081859557,3.0
49.2200506905,96.3753252257,46.7820097608,93.9413200712,1.0
38.030846472,85.9192843047,52.2447099121,11.5291255695,-1.0
63.531008697,65.1232947454,50.7993922881,99.5634203613,-1.0
80.7996618293,100.862966701,43.852679823,93.0988640735,1.0
71.5456323019,83.9728829074,17.103520749,98.8073008906,2.0
60.5176296642,102.791224518,49.4163579686,92.7482170788,1.0
73.7745073837,80.9201649075,25.2497244048,36.4831721509,2.0
43.9008559158,25.3833239521,68.8115314827,44.8814399623,-1.0
40.4321186098,50.7316353279,86.8938326842,75.3560484649,3.0
74.8639257399,81.1358503014,28.9061858601,20.2505495782,2.0
1.40995841676,99.093584674,49.1756745506,93.4355888418,1.0
74.7730600263,84.1040636115,23.0529321117,71.6301347967,2.0
72.6874954033,81.8326817548,26.9318939126,40.8903772049,2.0
71.105604112,81.3365938753,26.1340855533,54.877781485,2.0
41.9259613338,3.63204365994,78.1709254842,75.8305568436,3.0
35.7440353991,98.0572510912,42.4655624906,74.9647135866,3.0
76.5426600921,82.0127833438,22.5854268288,38.2246851533,2.0
38.2173947556,104.158227651,47.6521114101,92.3775083269,1.0
75.9142986721,79.8862106057,27.4022738011,59.9941270626,2.0
77.2133289935,96.2009217822,24.4443140709,36.5501907077,2.0
38.3999454426,20.8077457976,92.0202969039,78.1250311119,3.0
38.5517823171,59.424438193,74.5366120657,79.7719878502,3.0
